X,Y,Horizontal_Angle,Vertical_Angle,Velocity,IfLeft
-2.0,13.0,2.2471624652681186,13.815080683877502,32.999836866983216,1.0
-2.0,14.0,8.20301095988485,13.7082003131575,32.99895598923595,0.0
-2.0,15.0,8.418662877799648,13.679625086608217,32.897429819467554,0.0
-2.0,16.0,8.645871152903666,13.737125266544341,32.509695500892136,0.0
-2.0,17.0,8.885582525761663,13.804692628968375,32.144100189095305,0.0
-2.0,18.0,9.13884911969268,13.851849237440641,31.786185920030974,0.0
-2.0,19.0,9.406843378099126,13.917461089686165,31.389817135660245,0.0
-2.0,20.0,9.69087558867787,13.99357232474115,31.01569678703122,0.0
-2.0,21.0,9.992414526216237,14.04866834730837,30.649320735004082,0.0
-2.0,22.0,10.313111872562288,14.12334679002302,30.244638131861954,0.0
-2.0,23.0,10.654831233781948,14.194879326416832,29.891435403475505,0.0
-2.0,24.0,11.019682781034533,14.272962470949091,29.487910677160052,0.0
-2.0,25.0,11.410064807437465,14.352456288554105,29.126282894868275,0.0
-2.0,26.0,11.828713837165651,14.439146162218778,28.71447459865143,0.0
-2.0,27.0,12.278765370963015,14.522179955335506,28.354396029761645,0.0
-2.0,28.0,12.763827939129087,14.606901740342574,27.995218231024992,0.0
-2.0,29.0,13.2880739067094,14.698574172894538,27.627371537934632,0.0
-2.0,30.0,13.85635150169854,14.79213247152663,27.26065686120023,0.0
-2.0,31.0,14.474323905904868,14.893038731685076,26.885550646049495,0.0
-2.0,32.0,15.148643084224261,14.977791781846776,26.58209649264729,0.0
-2.0,33.0,15.887168502763942,15.063589153702994,26.28025749028655,0.0
-2.0,34.0,16.699244233993625,15.131304628753929,26.050448527283727,0.0
-2.0,35.0,17.596052484643224,15.20479815723439,25.813094192280072,0.0
-1.0,0.0,2.7807524674897763,16.803542102352495,32.99999199990612,1.0
-1.0,1.0,2.8346604316539867,16.49558343906526,32.999762826210926,1.0
-1.0,2.0,5.148391776706731,16.36882672971926,32.99984855304803,0.0
-1.0,3.0,2.9489939156898117,15.736562183424924,32.99968454891624,1.0
-1.0,4.0,5.359484595081739,15.520170307527053,32.99977347712017,0.0
-1.0,5.0,5.471638086634556,15.376007294328165,32.99989266047906,0.0
-1.0,6.0,3.1388826338835543,15.070130267653857,32.99985428328453,1.0
-1.0,7.0,3.2077265473418635,14.998208749504386,32.999876533156076,1.0
-1.0,8.0,3.279654661156215,14.926272070877289,32.99998399112988,1.0
-1.0,9.0,5.971293326832296,14.638993518900662,32.99991951818929,0.0
-1.0,10.0,6.110743396852328,14.549392829071936,32.99968495320004,0.0
-1.0,11.0,6.256835955671619,14.316560004557155,32.99915304996342,0.0
-1.0,12.0,3.6027562221043894,13.779329075271768,32.99982511874494,1.0
-1.0,13.0,3.693715840854395,13.69045766761984,32.99865179333839,1.0
-1.0,14.0,3.789380507954121,13.690019802976808,32.99968706665929,1.0
-1.0,15.0,6.918071402600432,13.690207533683514,32.8302329855001,0.0
-1.0,16.0,7.105695567468189,13.761659473760337,32.45285325793311,0.0
-1.0,17.0,7.303723797674337,13.804570324019757,32.102470215370225,0.0
-1.0,18.0,7.5130410032673325,13.861299551565287,31.723197796430526,0.0
-1.0,19.0,7.734634732691632,13.92809342557659,31.32478350918135,0.0
-1.0,20.0,7.969610394321364,13.996540962883179,30.96790409162931,0.0
-1.0,21.0,8.219209248899062,14.061937918194012,30.579823450631313,0.0
-1.0,22.0,8.484829774754502,14.15655040912068,30.175144911662873,0.0
-1.0,23.0,8.768053160437972,14.20657106919515,29.826594190299954,0.0
-1.0,24.0,9.070673876728492,14.291173325085397,29.41060556768142,0.0
-1.0,25.0,9.394736536614758,14.367713194482388,29.055704859374828,0.0
-1.0,26.0,9.742580588007101,14.456478378328674,28.640723533309398,0.0
-1.0,27.0,10.116894827551022,14.536660658924465,28.286917812315856,0.0
-1.0,28.0,10.520784313874358,14.623743704349208,27.924069878708377,0.0
-1.0,29.0,10.957853049552696,14.723332340017855,27.54259242683298,0.0
-1.0,30.0,11.432306870408866,14.809135039203046,27.190933781657655,0.0
-1.0,31.0,11.949082439024053,14.913196820262664,26.811175559453368,0.0
-1.0,32.0,12.514010245763288,14.995768096220592,26.51231291021992,0.0
-1.0,33.0,13.134022306396318,15.085273233560777,26.2049327729258,0.0
-1.0,34.0,13.817419148634912,15.15701709272907,25.96904345559242,0.0
-1.0,35.0,14.57421619803874,15.203972058515493,25.81446365282461,0.0
0.0,0.0,3.8683973445727844,16.74916289363163,32.99994737622031,0.0
0.0,1.0,3.9432771333594303,16.314532933530856,32.99987533150128,0.0
0.0,2.0,4.021108153920977,16.24241269545375,32.99942084962845,0.0
0.0,3.0,4.102068083668357,15.791055348341724,32.99893089057151,0.0
0.0,4.0,4.186349128632443,15.592480558531946,32.999320462198305,0.0
0.0,5.0,4.274159536600351,15.520283461869424,32.999538797872916,0.0
0.0,6.0,4.365725303001753,15.052135515865697,32.999885736335315,0.0
0.0,7.0,4.461292098749496,14.90831556675013,32.99995931100935,0.0
0.0,8.0,4.561127454398701,14.692886330887667,32.999806663829204,0.0
0.0,9.0,4.6655232411900585,14.405842435924306,32.999897432686005,0.0
0.0,10.0,4.774798497033046,14.531465668472123,32.999663016561634,0.0
0.0,11.0,4.8893026545608365,14.299118021457337,32.99807608989499,0.0
0.0,12.0,5.009419239435573,13.797207020374612,32.99982437328787,0.0
0.0,13.0,5.135570120584433,13.707947484139611,32.99955296352677,0.0
0.0,14.0,5.268220410624039,13.690232091054323,32.99918513108629,0.0
0.0,15.0,5.407884135178037,13.708273922229731,32.787792533359486,0.0
0.0,16.0,5.555130815138526,13.750862418926214,32.43577349946465,0.0
0.0,17.0,5.710593137499629,13.81138380978732,32.04505205616385,0.0
0.0,18.0,5.874975929945776,13.890909942806202,31.656901317305497,0.0
0.0,19.0,6.049066704199575,13.941315676418542,31.295662202662694,0.0
0.0,20.0,6.233748096262929,14.001787394239003,30.91520180404188,0.0
0.0,21.0,6.4300126121682695,14.072808798399155,30.515551642364464,0.0
0.0,22.0,6.638980191132802,14.150117983108155,30.147675919980532,0.0
0.0,23.0,6.861919231444176,14.220036179704142,29.758223596933433,0.0
0.0,24.0,7.100271898048447,14.32024623208357,29.35214099946963,0.0
0.0,25.0,7.355684758499095,14.37938465691074,28.992350396240433,0.0
0.0,26.0,7.630046094877514,14.484260581921358,28.58695977989722,0.0
0.0,27.0,7.925531640457791,14.556976447140308,28.208505447183054,0.0
0.0,28.0,8.244661029430958,14.64098908616284,27.852333376140656,0.0
0.0,29.0,8.590367980535675,14.732256692466951,27.486953699294617,0.0
0.0,30.0,8.966088239994605,14.831136411053754,27.112433216885538,0.0
0.0,31.0,9.3758707013762,14.932490901765746,26.73851186882092,0.0
0.0,32.0,9.824519071232473,15.017947500436774,26.435464856340637,0.0
0.0,33.0,10.317774216631719,15.110700643194768,26.123500685092974,0.0
0.0,34.0,10.862551304707068,15.180146660430752,25.89221411960181,0.0
0.0,35.0,11.467251627033178,15.230773624415644,25.732045070209587,0.0
1.0,0.0,2.7807524674897763,16.803542102352495,32.99999199990612,0.0
1.0,1.0,2.8346604316539867,16.49558343906526,32.999762826210926,0.0
1.0,2.0,5.148391776706731,16.36882672971926,32.99984855304803,1.0
1.0,3.0,2.9489939156898117,15.736562183424924,32.99968454891624,0.0
1.0,4.0,5.359484595081739,15.520170307527053,32.99977347712017,1.0
1.0,5.0,5.471638086634556,15.376007294328165,32.99989266047906,1.0
1.0,6.0,3.1388826338835543,15.070130267653857,32.99985428328453,0.0
1.0,7.0,3.2077265473418635,14.998208749504386,32.999876533156076,0.0
1.0,8.0,3.279654661156215,14.926272070877289,32.99998399112988,0.0
1.0,9.0,5.971293326832296,14.638993518900662,32.99991951818929,1.0
1.0,10.0,6.110743396852328,14.549392829071936,32.99968495320004,1.0
1.0,11.0,6.256835955671619,14.316560004557155,32.99915304996342,1.0
1.0,12.0,3.6027562221043894,13.779329075271768,32.99982511874494,0.0
1.0,13.0,3.693715840854395,13.69045766761984,32.99865179333839,0.0
1.0,14.0,3.789380507954121,13.690019802976808,32.99968706665929,0.0
1.0,15.0,6.918071402600432,13.690207533683514,32.8302329855001,1.0
1.0,16.0,7.105695567468189,13.761659473760337,32.45285325793311,1.0
1.0,17.0,7.303723797674337,13.804570324019757,32.102470215370225,1.0
1.0,18.0,7.5130410032673325,13.861299551565287,31.723197796430526,1.0
1.0,19.0,7.734634732691632,13.92809342557659,31.32478350918135,1.0
1.0,20.0,7.969610394321364,13.996540962883179,30.96790409162931,1.0
1.0,21.0,8.219209248899062,14.061937918194012,30.579823450631313,1.0
1.0,22.0,8.484829774754502,14.15655040912068,30.175144911662873,1.0
1.0,23.0,8.768053160437972,14.20657106919515,29.826594190299954,1.0
1.0,24.0,9.070673876728492,14.291173325085397,29.41060556768142,1.0
1.0,25.0,9.394736536614758,14.367713194482388,29.055704859374828,1.0
1.0,26.0,9.742580588007101,14.456478378328674,28.640723533309398,1.0
1.0,27.0,10.116894827551022,14.536660658924465,28.286917812315856,1.0
1.0,28.0,10.520784313874358,14.623743704349208,27.924069878708377,1.0
1.0,29.0,10.957853049552696,14.723332340017855,27.54259242683298,1.0
1.0,30.0,11.432306870408866,14.809135039203046,27.190933781657655,1.0
1.0,31.0,11.949082439024053,14.913196820262664,26.811175559453368,1.0
1.0,32.0,12.514010245763288,14.995768096220592,26.51231291021992,1.0
1.0,33.0,13.134022306396318,15.085273233560777,26.2049327729258,1.0
1.0,34.0,13.817419148634912,15.15701709272907,25.96904345559242,1.0
1.0,35.0,14.57421619803874,15.203972058515493,25.81446365282461,1.0
2.0,0.0,1.6910984433642255,16.49563679396234,32.99965905445776,0.0
2.0,1.0,1.7239156805796654,16.495527350949075,32.99987191462936,0.0
2.0,2.0,6.271693400689173,16.3689493171826,32.999608176930735,1.0
2.0,3.0,1.7935242299821965,15.73688630095895,32.99902206304037,0.0
2.0,4.0,6.528131079317262,15.574177467402784,32.99989444162205,1.0
2.0,5.0,6.664341756625163,15.357951065334365,32.99999764016122,1.0
2.0,6.0,6.806330357175824,15.466015430722312,32.999988598263705,1.0
2.0,7.0,6.954470627542719,15.178086973608432,32.99976017036718,1.0
2.0,8.0,1.9948891981722312,14.674856551428151,32.999985025544014,0.0
2.0,9.0,2.040710380619032,14.603137473573975,32.99985120994638,0.0
2.0,10.0,7.440052910931826,14.208715481765928,32.99995917561557,1.0
2.0,11.0,7.617250603652877,14.387977535708082,32.999761767602386,1.0
2.0,12.0,2.1917317677918504,13.672062958469928,32.99989379923338,0.0
2.0,13.0,2.2471624652681186,13.815080683877502,32.999836866983216,0.0
2.0,14.0,8.20301095988485,13.7082003131575,32.99895598923595,1.0
2.0,15.0,8.418662877799648,13.679625086608217,32.897429819467554,1.0
2.0,16.0,8.645871152903666,13.737125266544341,32.509695500892136,1.0
2.0,17.0,8.885582525761663,13.804692628968375,32.144100189095305,1.0
2.0,18.0,9.13884911969268,13.851849237440641,31.786185920030974,1.0
2.0,19.0,9.406843378099126,13.917461089686165,31.389817135660245,1.0
2.0,20.0,9.69087558867787,13.99357232474115,31.01569678703122,1.0
2.0,21.0,9.992414526216237,14.04866834730837,30.649320735004082,1.0
2.0,22.0,10.313111872562288,14.12334679002302,30.244638131861954,1.0
2.0,23.0,10.654831233781948,14.194879326416832,29.891435403475505,1.0
2.0,24.0,11.019682781034533,14.272962470949091,29.487910677160052,1.0
2.0,25.0,11.410064807437465,14.352456288554105,29.126282894868275,1.0
2.0,26.0,11.828713837165651,14.439146162218778,28.71447459865143,1.0
2.0,27.0,12.278765370963015,14.522179955335506,28.354396029761645,1.0
2.0,28.0,12.763827939129087,14.606901740342574,27.995218231024992,1.0
2.0,29.0,13.2880739067094,14.698574172894538,27.627371537934632,1.0
2.0,30.0,13.85635150169854,14.79213247152663,27.26065686120023,1.0
2.0,31.0,14.474323905904868,14.893038731685076,26.885550646049495,1.0
2.0,32.0,15.148643084224261,14.977791781846776,26.58209649264729,1.0
2.0,33.0,15.887168502763942,15.063589153702994,26.28025749028655,1.0
2.0,34.0,16.699244233993625,15.131304628753929,26.050448527283727,1.0
2.0,35.0,17.596052484643224,15.20479815723439,25.813094192280072,1.0
3.0,0.0,0.600219542158456,16.49563558492399,32.99966140595,0.0
3.0,1.0,7.248218169679049,16.459387443099164,32.99973133303513,1.0
3.0,2.0,7.390175778666048,16.187940907745695,32.999868938051506,1.0
3.0,3.0,0.6365935759634738,15.808726311262188,32.999691108082295,0.0
3.0,4.0,0.6497181028870074,15.682311705735772,32.999975390786936,0.0
3.0,5.0,7.851272417904383,15.466145028246359,32.999718826080986,1.0
3.0,6.0,8.017943916831868,15.10610211559464,32.999839014511295,1.0
3.0,7.0,0.692552615697096,14.890410749286275,32.99982586101525,0.0
3.0,8.0,0.7081140285282856,14.549276405924719,32.99994331593269,0.0
3.0,9.0,0.7243907967897343,14.54925936804717,32.99998112622682,0.0
3.0,10.0,0.7414334052623417,14.477656845705592,32.99967731384164,0.0
3.0,11.0,8.969081742073271,14.370242979495684,32.99933596689742,1.0
3.0,12.0,0.7780430055430969,13.69014744362449,32.99938527023965,0.0
3.0,13.0,9.415271691389194,13.707909964798263,32.99964155526182,1.0
3.0,14.0,0.8184554616886004,13.690107589147098,32.99947950245253,0.0
3.0,15.0,9.907713379499967,13.672000594277375,32.95773371330393,1.0
3.0,16.0,10.173561144894677,13.728416935530547,32.57205800703314,1.0
3.0,17.0,10.453906014757266,13.79904806835402,32.19891918202597,1.0
3.0,18.0,10.749952459686355,13.840738399603909,31.85300567253516,1.0
3.0,19.0,11.063040381718892,13.909356045382866,31.44934673163339,1.0
3.0,20.0,11.39466441389662,13.979592507012793,31.087488919659645,1.0
3.0,21.0,11.746496560515013,14.037649215570552,30.714122645333102,1.0
3.0,22.0,12.120412859250422,14.128979480796792,30.314757768684746,1.0
3.0,23.0,12.518524906047077,14.180387617585067,29.962176253662783,1.0
3.0,24.0,12.943217285444433,14.280039061710301,29.55468411937922,1.0
3.0,25.0,13.397192205155008,14.333813732627343,29.203761863992373,1.0
3.0,26.0,13.883522960182148,14.432403869386182,28.807848537434495,1.0
3.0,27.0,14.405718269611327,14.503583911629454,28.429899441116728,1.0
3.0,28.0,14.967800066003946,14.590697147893385,28.065330260644615,1.0
3.0,29.0,15.574398009196358,14.679412834667211,27.702101719399412,1.0
3.0,30.0,16.230864890352578,14.775039515942874,27.330702702198238,1.0
3.0,31.0,16.943418249131213,14.876560882645038,26.99255737230377,1.0
3.0,32.0,17.719315023989267,14.953293573288,26.66340557889033,1.0
3.0,33.0,18.567067988090074,15.04044666275406,26.35829474913979,1.0
3.0,34.0,19.496715202082058,15.109329851833348,26.12581553225227,1.0
3.0,35.0,20.52015685627626,15.183596938339576,25.88646877874945,1.0
4.0,0.0,0.4910946549684496,16.62226453531711,32.9999845642147,0.0
4.0,1.0,8.340261178928841,16.35071985435453,32.99987172583057,1.0
4.0,2.0,8.503023502246776,16.4411613699262,32.9999704517511,1.0
4.0,3.0,0.5208563745019603,15.808965192149486,32.99920518567178,0.0
4.0,4.0,0.5315950711146513,15.556154558248418,32.999893414721285,0.0
4.0,5.0,0.5427858836218462,15.556144326694298,32.9999145833788,0.0
4.0,6.0,0.5544579772609239,15.358171868891867,32.99953461864386,0.0
4.0,7.0,0.56664308084531,14.962234916394085,32.99993547359657,0.0
4.0,8.0,0.579375774751199,14.621105855922877,32.99979468354559,0.0
4.0,9.0,0.592693818616695,14.621094394817204,32.99981998729374,0.0
4.0,10.0,10.073337637397046,14.262499758619631,32.99985264342391,1.0
4.0,11.0,10.310921084891817,13.993883707902869,32.999981729563075,1.0
4.0,12.0,0.6365935759634738,13.69040108577102,32.99878556991008,0.0
4.0,13.0,10.82095329903045,13.725664237506477,32.999919807722776,1.0
4.0,14.0,11.095128008602998,13.72602872445605,32.999060341123034,1.0
4.0,15.0,11.383369731310268,13.675586201338787,32.99155403558728,1.0
4.0,16.0,11.686773787711616,13.718467570115628,32.637394534885125,1.0
4.0,17.0,12.006550423690115,13.779293989278486,32.28616906161361,1.0
4.0,18.0,12.344040018903655,13.83236023744419,31.913748850417615,1.0
4.0,19.0,12.700730726133699,13.912764609856321,31.524973111665883,1.0
4.0,20.0,13.078278996151198,13.954817246791725,31.18304960421101,1.0
4.0,21.0,13.478533539623854,14.024468878076611,30.783673456664758,1.0
4.0,22.0,13.903563397458427,14.095485582558203,30.426389083831047,1.0
4.0,23.0,14.35569093968914,14.163272817027648,30.0385092339373,1.0
4.0,24.0,14.837530798033498,14.236826656243506,29.68318976914193,1.0
4.0,25.0,15.352035967941333,14.316850310662224,29.278079021588947,1.0
4.0,26.0,15.902552604187335,14.393070278679755,28.925134908605894,1.0
4.0,27.0,16.492885394557746,14.480517737164066,28.5541988489868,1.0
4.0,28.0,17.127375847162043,14.579725469953658,28.165443088461917,1.0
4.0,29.0,17.81099639036124,14.670377021471431,27.797760120488913,1.0
4.0,30.0,18.549463885987933,14.741189836886058,27.470665468070678,1.0
4.0,31.0,19.349377024856864,14.828762461339398,27.116676299323778,1.0
4.0,32.0,20.218383136461497,14.921470339975833,26.796646881971743,1.0
4.0,33.0,21.165381222339292,15.014883832696201,26.47933433235704,1.0
4.0,34.0,22.20076951175146,15.085983020912932,26.203728467244023,1.0
4.0,35.0,23.33674748205034,15.154746895312194,25.97284248021496,1.0
5.0,0.0,9.249821450297077,16.71296627415462,32.9998262493118,1.0
5.0,1.0,9.426236066040332,16.550009567323585,32.99957833844074,1.0
5.0,2.0,1.6446744693466826,16.007209778034763,32.999911727571714,0.0
5.0,3.0,9.799848668867625,16.15217740621016,32.999090106090115,1.0
5.0,4.0,1.7124565133706824,15.55625168166687,32.99969247183584,0.0
5.0,5.0,1.748486081325808,15.556145515360821,32.99991212407603,0.0
5.0,6.0,10.41865745886004,15.30395858286933,32.999962871248556,1.0
5.0,7.0,1.8252917156646618,15.159998490855868,32.9999710706016,0.0
5.0,8.0,10.875975768310354,15.124022543609371,32.9999758510671,1.0
5.0,9.0,1.909152432996379,14.477526348198724,32.99996840856544,0.0
5.0,10.0,1.9540392423436117,14.405818210395774,32.99995175258224,0.0
5.0,11.0,2.001086694847018,14.262517939178895,32.999811450683545,0.0
5.0,12.0,2.0504545745241956,13.90444998458414,32.99994452389499,0.0
5.0,13.0,12.213576461533151,13.725730574122158,32.9997633813912,1.0
5.0,14.0,12.520928751622364,13.708204000141349,32.99894728377569,1.0
5.0,15.0,12.84388284688201,13.690431536583107,32.998713574858954,1.0
5.0,16.0,13.183635472775379,13.72023329672146,32.71759854819644,1.0
5.0,17.0,13.54150642256495,13.758308606535948,32.376509832612214,1.0
5.0,18.0,13.918954420885115,13.818232415089506,31.98761015748391,1.0
5.0,19.0,14.317595437684773,13.879481412652527,31.640768032213465,1.0
5.0,20.0,14.73922389066206,13.941572857945234,31.253590894525164,1.0
5.0,21.0,15.185837262201318,14.009318379058714,30.898914977210058,1.0
5.0,22.0,15.659664763814192,14.073646284939956,30.513772405462763,1.0
5.0,23.0,16.16320081145693,14.148227137104474,30.151622775293486,1.0
5.0,24.0,16.699244233993625,14.219553863923917,29.759212161936208,1.0
5.0,25.0,17.270944330616913,14.291758987826956,29.409425447708927,1.0
5.0,26.0,17.881855128336113,14.38454449178153,29.022422959718774,1.0
5.0,27.0,18.535999475667197,14.454621467011748,28.644324454736367,1.0
5.0,28.0,19.23794495182443,14.540147667531663,28.280280265764677,1.0
5.0,29.0,19.992893979869876,14.626818713542997,27.918327422689348,1.0
5.0,30.0,20.80679101271123,14.714530316165817,27.558703872466996,1.0
5.0,31.0,21.686450211416798,14.796616507097255,27.252580057476603,1.0
5.0,32.0,22.639707641450798,14.89118921299132,26.888814349612847,1.0
5.0,33.0,23.675602633506372,14.973871264476301,26.588897079465486,1.0
5.0,34.0,24.804593502930445,15.083003463516981,26.285643298320604,1.0
5.0,35.0,26.038813120490182,15.13061383985268,26.051610083308372,1.0
6.0,0.0,10.309648327580888,16.803633877459788,32.999816963675784,1.0
6.0,1.0,10.505420014197568,16.694759774938802,32.99997820686524,1.0
6.0,2.0,10.708682292737151,16.459337065731628,32.999829542063615,1.0
6.0,3.0,2.833539401805467,15.754461404880873,32.99997079839824,0.0
6.0,4.0,2.891864722468398,15.556211730305115,32.99977512864658,0.0
6.0,5.0,2.9526394622557603,15.357950022142822,32.99999982774914,0.0
6.0,6.0,3.0160210827968115,15.088107331367393,32.99986394269236,0.0
6.0,7.0,11.853748684545721,14.998203376097454,32.99988808473718,1.0
6.0,8.0,3.151305245993129,14.944302906621143,32.999851450779644,0.0
6.0,9.0,3.223597973987424,14.459677872253488,32.99978395354849,0.0
6.0,10.0,3.299281698992516,14.244570946029288,32.99988647113616,0.0
6.0,11.0,12.959320619615482,14.405834864367126,32.999914410054274,1.0
6.0,12.0,13.268115238262752,14.244535336028441,32.99996726102604,1.0
6.0,13.0,3.5492420390010295,13.86866506546581,32.999978771583,0.0
6.0,14.0,3.641185257901327,13.708220833132682,32.99890753889977,0.0
6.0,15.0,14.287617885509292,13.70841512452465,32.998448798858114,1.0
6.0,16.0,14.662401921461665,13.687390185497502,32.836861526232795,1.0
6.0,17.0,15.056911500658359,13.748789298018393,32.440570092579335,1.0
6.0,18.0,15.47270545135811,13.803083259718795,32.10586157061972,1.0
6.0,19.0,15.911506445383765,13.862186131402975,31.72120862425513,1.0
6.0,20.0,16.375222355279163,13.922414720210673,31.378869128426384,1.0
6.0,21.0,16.86597089714526,13.98784594278086,30.986769800426714,1.0
6.0,22.0,17.386108130535447,14.049807756783112,30.646885155291972,1.0
6.0,23.0,17.93826149367834,14.144852811965071,30.24051052544132,1.0
6.0,24.0,18.5253681789699,14.190192201659432,29.90110596234574,1.0
6.0,25.0,19.150719802929984,14.273667408569388,29.52704372613908,1.0
6.0,26.0,19.818014499151218,14.349084393041636,29.13298354371005,1.0
6.0,27.0,20.531417763755158,14.424997297865596,28.782183436196043,1.0
6.0,28.0,21.295633610049407,14.506689887278196,28.423943003643416,1.0
6.0,29.0,22.11598783804652,14.589176561505585,28.068191922832458,1.0
6.0,30.0,22.99852548370926,14.67755402018509,27.705532911187426,1.0
6.0,31.0,23.950124758215708,14.765506063106871,27.387192864083765,1.0
6.0,32.0,24.97862997402943,14.849438019733132,27.040748056414845,1.0
6.0,33.0,26.093006001759115,14.931981165008494,26.73940388788089,1.0
6.0,34.0,27.303516571750166,15.019516100971051,26.432767524051176,1.0
6.0,35.0,28.621927996379135,15.087432340719367,26.20126974319637,1.0
7.0,0.0,11.362391514033845,16.83988594280013,32.99986483950144,1.0
7.0,1.0,11.577118466334468,16.477355854672133,32.999997782635184,1.0
7.0,2.0,3.9081935805571106,16.07949745061994,32.999864618663324,0.0
7.0,3.0,12.03150363743579,16.097605818032694,32.9997883514522,1.0
7.0,4.0,4.068825578312385,15.682444780813803,32.99970239392605,0.0
7.0,5.0,12.522421643694997,15.70034569887417,32.999976360791415,1.0
7.0,6.0,12.782961570051782,15.556225299501717,32.99974705479895,1.0
7.0,7.0,4.336108091585444,14.998386407829535,32.999494613597506,0.0
7.0,8.0,13.337363822389122,15.124121852269933,32.999764221427334,1.0
7.0,9.0,13.63264942065149,14.692956012419511,32.999653607547685,1.0
7.0,10.0,13.941041484900879,14.387891731352388,32.99995441244195,1.0
7.0,11.0,14.263413309310252,14.35207005339709,32.99989905031211,1.0
7.0,12.0,4.868996974092582,13.67267257392674,32.99845048600663,0.0
7.0,13.0,4.991647568674395,13.815085117156102,32.999826483314806,0.0
7.0,14.0,15.324354478942197,13.707922712246212,32.99961145557051,1.0
7.0,15.0,15.713062384357599,13.70865279477798,32.99788765515098,1.0
7.0,16.0,16.121466975698254,13.695384369434922,32.9025340919896,1.0
7.0,17.0,16.551059436987842,13.730206282162927,32.567894706327685,1.0
7.0,18.0,17.003480214466435,13.80800233693243,32.178444115590835,1.0
7.0,19.0,17.480537404526316,13.843816850660382,31.846060848666706,1.0
7.0,20.0,17.984227786478613,13.923721179692397,31.45909822384999,1.0
7.0,21.0,18.516760922741383,13.964849981089706,31.119654122687237,1.0
7.0,22.0,19.080586819215455,14.042324292040481,30.74531608925657,1.0
7.0,23.0,19.678427719241213,14.098054561882718,30.379903112278544,1.0
7.0,24.0,20.313314696128344,14.163462872553243,30.03811439945923,1.0
7.0,25.0,20.98862981161487,14.253185406397286,29.649826068811322,1.0
7.0,26.0,21.708154719230762,14.320417829930753,29.270937690915407,1.0
7.0,27.0,22.476126708646277,14.392650818391042,28.925960097378155,1.0
7.0,28.0,23.29730330217015,14.475320976898004,28.564230887576866,1.0
7.0,29.0,24.177036614039267,14.553508100874936,28.215082753555365,1.0
7.0,30.0,25.12135874373243,14.662258399509826,27.852321078882557,1.0
7.0,31.0,26.13707945772307,14.7147379301883,27.558323625999474,1.0
7.0,32.0,27.231897257677595,14.809141400297907,27.190922363360578,1.0
7.0,33.0,28.414524538689044,14.891341583337171,26.888545442358883,1.0
7.0,34.0,29.69482675564614,14.978132863617217,26.581505017585204,1.0
7.0,35.0,31.08397410537018,15.045121371652248,26.350293913210365,1.0
8.0,0.0,12.407418527400736,16.821770394971846,32.999819301216824,1.0
8.0,1.0,12.640667391399532,16.568044446890042,32.99973117007523,1.0
8.0,2.0,12.882703019256539,16.368968490971312,32.99957058026089,1.0
8.0,3.0,5.137023555357089,15.754690395832025,32.9995033007896,0.0
8.0,4.0,13.39515957858137,16.079831866178743,32.999196426771434,1.0
8.0,5.0,5.352088402203563,15.340092453301498,32.99969122861515,0.0
8.0,6.0,13.949233998725518,15.520168522282214,32.99977717970064,1.0
8.0,7.0,14.243460573547821,15.35796496942295,32.99996848311274,1.0
8.0,8.0,5.710593137499629,14.962297383968819,32.99980084505447,0.0
8.0,9.0,14.869914647537485,14.944335003736603,32.99978218902047,1.0
8.0,10.0,15.20377330053077,14.692862203292835,32.99985966070944,1.0
8.0,11.0,15.552589791308904,14.638999497141738,32.99990633628714,1.0
8.0,12.0,15.917364699875009,14.370019777586746,32.99983773535499,1.0
8.0,13.0,6.427739055834763,13.743602790044212,32.99976655860194,0.0
8.0,14.0,16.699244233993625,13.725643218912655,32.99996937134052,1.0
8.0,15.0,17.118832335551645,13.708111766179082,32.99916506187422,1.0
8.0,16.0,17.55936897386691,13.673254902746542,32.99707189745508,1.0
8.0,17.0,18.02240692565239,13.723240513886042,32.668413826969534,1.0
8.0,18.0,18.509649927287683,13.769143789166225,32.30950900205524,1.0
8.0,19.0,19.02297053713295,13.828610845526574,31.9640707674522,1.0
8.0,20.0,19.564430422914114,13.88417832904278,31.588600807760184,1.0
8.0,21.0,20.13630342824814,13.940489721287653,31.25597109689326,1.0
8.0,22.0,20.74110182195308,14.019662008826934,30.87657422487735,1.0
8.0,23.0,21.381606187576523,14.072565338729408,30.516068911637348,1.0
8.0,24.0,22.06089946720826,14.1395420561911,30.169765274392304,1.0
8.0,25.0,22.782405730481685,14.216427167463447,29.806341397715954,1.0
8.0,26.0,23.54993429209692,14.298807150614877,29.435720248826755,1.0
8.0,27.0,24.3677298415556,14.381934602251913,29.067838712297977,1.0
8.0,28.0,25.240529264786787,14.460690413624162,28.712650097337118,1.0
8.0,29.0,26.173625809710302,14.534644439442824,28.370449444282684,1.0
8.0,30.0,27.17294114691672,14.593037299069927,28.060927399848286,1.0
8.0,31.0,28.245105657712926,14.676728347589203,27.707057304957402,1.0
8.0,32.0,29.397546877876763,14.764373034104349,27.389247845382705,1.0
8.0,33.0,30.638585338186616,14.873020279394739,27.037797426259345,1.0
8.0,34.0,31.97753592983242,14.948123120193927,26.749954052645712,1.0
8.0,35.0,33.4248111826038,14.99883773960877,26.50701140963177,1.0
9.0,0.0,13.444126633567336,16.93060759041415,32.999868120641025,1.0
9.0,1.0,6.040856246039326,16.60422643719103,32.999828882471554,0.0
